Subject,Condition,PedestalContrast,TargetContrast,TargetInterval,IsCorrect,ResponseTime
P2,2,3.981,1.0,2,1,217.553
P2,3,3.981,0.708,1,1,238.206
P2,2,3.981,1.0,1,1,314.958
P2,2,3.981,1.0,1,1,153.277
P2,5,3.981,0.708,2,1,1125.423
P2,3,3.981,0.355,1,1,270.73
P2,1,3.981,0.708,1,1,214.535
P2,7,3.981,2.239,2,1,252.757
P2,3,3.981,0.355,2,1,377.359
P2,7,3.981,2.239,1,1,282.995
P2,4,3.981,0.355,2,0,271.63
P2,6,3.981,1.0,1,1,277.18
P2,4,3.981,0.708,2,1,371.111
P2,5,3.981,0.355,1,1,166.366
P2,2,3.981,0.708,1,1,105.308
P2,4,3.981,0.708,2,1,281.847
P2,1,3.981,0.708,1,1,149.031
P2,4,3.981,0.501,1,1,262.044
P2,6,3.981,1.0,1,1,184.328
P2,1,3.981,0.355,1,1,255.293
P2,3,3.981,0.355,2,1,280.671
P2,7,3.981,1.585,2,0,334.584
P2,1,3.981,0.355,2,0,172.164
P2,3,3.981,0.178,2,0,299.305
P2,7,3.981,2.239,2,1,279.588
P2,6,3.981,1.0,2,1,429.009
P2,8,3.981,4.467,1,1,291.709
P2,6,3.981,0.708,2,1,373.307
P2,4,3.981,0.501,2,0,207.063
P2,2,3.981,0.708,1,0,1825.676
P2,6,3.981,0.708,1,1,383.012
P2,7,3.981,2.239,2,0,325.451
P2,7,3.981,3.162,2,1,301.335
P2,5,3.981,0.355,2,1,288.433
P2,6,3.981,0.708,1,1,178.24
P2,2,3.981,1.0,1,1,307.925
P2,5,3.981,0.355,1,1,350.685
P2,8,3.981,3.162,2,0,199.862
P2,1,3.981,0.708,1,0,284.694
P2,2,3.981,1.0,1,1,591.089
P2,5,3.981,0.178,1,1,220.858
P2,6,3.981,0.501,1,1,226.214
P2,7,3.981,3.162,1,1,240.099
P2,8,3.981,4.467,1,1,286.085
P2,7,3.981,2.239,1,1,406.551
P2,2,3.981,0.708,1,0,3037.593
P2,1,3.981,1.0,1,1,168.746
P2,7,3.981,2.239,1,0,1501.065
P2,5,3.981,0.178,1,1,206.306
P2,5,3.981,0.178,2,1,2566.835
P2,1,3.981,1.0,2,1,392.123
P2,1,3.981,0.708,1,1,296.832
P2,7,3.981,3.162,1,0,2207.628
P2,8,3.981,4.467,2,1,263.505
P2,5,3.981,0.126,2,0,242.399
P2,3,3.981,0.355,2,1,2262.793
P2,3,3.981,0.355,1,1,172.304
P2,8,3.981,4.467,1,1,163.675
P2,8,3.981,3.162,1,0,1406.635
P2,8,3.981,4.467,2,1,397.382
P2,4,3.981,0.708,2,1,2650.306
P2,7,3.981,4.467,2,1,756.644
P2,5,3.981,0.251,1,0,447.395
P2,6,3.981,0.501,1,1,471.85
P2,8,3.981,4.467,1,1,393.32
P2,1,3.981,0.708,1,1,141.717
P2,7,3.981,4.467,2,1,288.549
P2,1,3.981,0.708,1,1,169.486
P2,3,3.981,0.355,2,1,333.541
P2,4,3.981,0.708,2,1,220.055
P2,3,3.981,0.251,1,1,90.764
P2,2,3.981,1.0,1,1,226.786
P2,3,3.981,0.251,2,1,352.466
P2,4,3.981,0.501,1,1,160.964
P2,4,3.981,0.501,2,1,207.343
P2,4,3.981,0.501,1,1,312.239
P2,2,3.981,1.0,1,1,306.739
P2,4,3.981,0.355,2,1,307.9
P2,5,3.981,0.355,1,1,70.069
P2,2,3.981,1.0,1,1,182.67
P2,1,3.981,0.501,2,1,234.068
P2,8,3.981,4.467,2,1,297.334
P2,2,3.981,0.708,2,1,311.654
P2,8,3.981,3.162,2,0,206.118
P2,5,3.981,0.355,1,0,577.905
P2,8,3.981,4.467,2,1,337.51
P2,2,3.981,0.708,1,1,1046.019
P2,1,3.981,0.501,2,1,252.312
P2,3,3.981,0.251,2,0,198.371
P2,5,3.981,0.501,2,1,296.278
P2,5,3.981,0.501,1,1,315.02
P2,2,3.981,0.708,2,1,335.114
P2,2,3.981,0.501,2,1,257.77
P2,8,3.981,4.467,1,1,30.468
P2,7,3.981,3.162,2,1,425.547
P2,1,3.981,0.501,2,1,220.397
P2,4,3.981,0.355,2,1,518.755
P2,3,3.981,0.355,2,1,1783.03
P2,7,3.981,3.162,1,1,1612.451
P2,1,3.981,0.355,1,1,188.618
P2,5,3.981,0.355,2,1,325.41
P2,5,3.981,0.355,1,1,168.755
P2,6,3.981,0.501,2,1,284.687
P2,7,3.981,3.162,1,1,245.467
P2,5,3.981,0.355,1,1,152.691
P2,3,3.981,0.251,1,1,139.742
P2,2,3.981,0.501,1,1,137.626
P2,6,3.981,0.355,2,1,285.194
P2,5,3.981,0.251,1,1,310.953
P2,1,3.981,0.355,1,1,376.127
P2,2,3.981,0.501,1,1,142.095
P2,4,3.981,0.355,1,1,107.593
P2,7,3.981,2.239,2,1,244.975
P2,7,3.981,2.239,2,0,351.736
P2,1,3.981,0.355,1,1,122.068
P2,7,3.981,3.162,2,1,212.702
P2,5,3.981,0.251,2,0,188.157
P2,2,3.981,0.355,2,1,309.06
P2,4,3.981,0.251,1,1,222.155
P2,8,3.981,4.467,2,1,229.05
P2,6,3.981,0.355,1,0,451.144
P2,5,3.981,0.355,1,1,175.645
P2,7,3.981,3.162,1,0,331.246
P2,7,3.981,4.467,1,1,47.72
P2,5,3.981,0.355,2,1,326.394
P2,3,3.981,0.251,2,0,1562.653
P2,7,3.981,3.162,2,0,355.026
P2,1,3.981,0.251,1,1,431.271
P2,5,3.981,0.251,2,1,383.994
P2,8,3.981,3.162,1,1,189.657
P2,8,3.981,3.162,2,0,313.961
P2,7,3.981,4.467,1,1,248.39
P2,1,3.981,0.251,2,1,359.877
P2,2,3.981,0.355,2,1,314.704
P2,2,3.981,0.355,2,1,229.093
P2,1,3.981,0.251,2,1,103.351
P2,6,3.981,0.501,2,1,393.144
P2,2,3.981,0.251,2,1,336.73
P2,4,3.981,0.251,2,0,233.706
P2,4,3.981,0.355,2,1,343.71
P2,3,3.981,0.355,2,1,265.099
P2,4,3.981,0.355,2,0,405.325
P2,3,3.981,0.355,1,1,285.848
P2,1,3.981,0.178,2,1,231.358
P2,3,3.981,0.251,2,1,409.01
P2,7,3.981,4.467,2,1,198.725
P2,1,3.981,0.178,2,0,114.047
P2,7,3.981,4.467,1,1,93.078
P2,4,3.981,0.501,1,1,329.28
P2,7,3.981,3.162,2,1,298.345
P2,4,3.981,0.355,1,1,236.233
P2,3,3.981,0.251,1,1,429.835
P2,3,3.981,0.251,2,1,332.345
P2,1,3.981,0.251,1,0,1037.649
P2,4,3.981,0.355,2,0,549.047
P2,2,3.981,0.251,2,1,870.186
P2,5,3.981,0.251,2,1,895.127
P2,4,3.981,0.501,2,0,502.875
P2,2,3.981,0.251,1,1,417.508
P2,5,3.981,0.251,2,0,609.124
P2,2,3.981,0.178,1,1,553.589
P2,1,3.981,0.355,1,0,246.653
P2,4,3.981,0.708,1,1,259.283
P2,6,3.981,0.501,2,1,266.286
P2,1,3.981,0.501,2,1,376.786
P2,4,3.981,0.708,1,1,120.73
P2,1,3.981,0.501,2,1,320.499
P2,4,3.981,0.501,2,1,397.126
P2,3,3.981,0.178,1,1,1228.396
P2,2,3.981,0.178,2,1,363.427
P2,1,3.981,0.355,1,1,166.631
P2,4,3.981,0.501,1,1,275.92
P2,3,3.981,0.178,1,0,252.273
P2,5,3.981,0.355,1,0,223.023
P2,3,3.981,0.251,2,0,182.594
P2,5,3.981,0.501,2,1,272.496
P2,2,3.981,0.178,2,1,299.895
P2,7,3.981,3.162,2,1,944.763
P2,5,3.981,0.355,2,1,484.002
P2,7,3.981,3.162,2,0,1192.288
P2,4,3.981,0.501,2,1,368.888
P2,3,3.981,0.355,2,1,468.152
P2,3,3.981,0.355,2,1,256.577
P2,6,3.981,0.355,2,0,312.987
P2,1,3.981,0.355,1,0,246.322
P2,1,3.981,0.501,2,1,485.806
P2,4,3.981,0.355,1,0,412.299
P2,6,3.981,0.501,2,1,399.223
P2,3,3.981,0.251,1,1,237.987
P2,3,3.981,0.251,2,0,541.797
P2,5,3.981,0.355,2,1,306.257
P2,6,3.981,0.501,2,0,197.83
P2,4,3.981,0.501,2,1,317.319
P2,2,3.981,0.126,1,0,303.873
P2,6,3.981,0.708,2,1,298.189
P2,4,3.981,0.501,2,1,293.021
P2,6,3.981,0.708,1,1,101.36
P2,1,3.981,0.501,2,1,329.286
P2,4,3.981,0.501,2,1,201.732
P2,6,3.981,0.501,2,1,552.988
P2,6,3.981,0.501,2,0,603.201
P2,1,3.981,0.355,1,0,430.129
P2,3,3.981,0.355,1,1,75.72
P2,1,3.981,0.501,2,1,163.787
P2,6,3.981,0.708,1,1,336.595
P2,4,3.981,0.355,2,0,216.708
P2,3,3.981,0.355,2,1,233.0
P2,6,3.981,0.708,1,1,182.442
P2,1,3.981,0.501,2,1,202.249
P2,3,3.981,0.251,1,1,2.304
P2,3,3.981,0.251,2,1,196.056
P2,1,3.981,0.501,2,0,387.698
P2,3,3.981,0.251,1,1,1147.205
P2,5,3.981,0.355,2,1,257.745
P2,2,3.981,0.178,1,0,1765.013
P2,3,3.981,0.178,2,1,371.848
P2,5,3.981,0.251,2,0,166.578
P2,6,3.981,0.501,1,1,175.888
P2,1,3.981,0.708,1,0,306.361
P2,1,3.981,1.0,1,1,116.248
P2,3,3.981,0.178,2,0,302.203
P2,1,3.981,0.708,2,1,192.16
P2,1,3.981,0.708,2,0,184.029
P2,2,3.981,0.251,2,1,392.072
P2,2,3.981,0.251,2,1,94.926
P2,5,3.981,0.355,2,1,574.607
P2,2,3.981,0.251,1,1,317.388
P2,2,3.981,0.178,1,1,401.86
P2,2,3.981,0.178,1,0,280.813
P2,1,3.981,1.0,2,1,209.907
P2,6,3.981,0.501,2,1,419.91
P2,5,3.981,0.355,2,1,319.276
P2,2,3.981,0.251,2,1,308.461
P2,6,3.981,0.501,2,1,309.747
P2,5,3.981,0.355,1,1,379.999
P2,2,3.981,0.251,2,1,340.523
P2,6,3.981,0.355,2,1,1824.037
P2,2,3.981,0.178,1,1,381.227
P2,1,3.981,1.0,1,1,214.141
P2,2,3.981,0.178,1,1,446.584
P2,6,3.981,0.355,2,1,231.185
P2,2,3.981,0.178,1,1,376.086
P2,2,3.981,0.126,1,0,298.888
P2,6,3.981,0.355,1,1,88.79
P2,5,3.981,0.251,2,0,188.302
P2,6,3.981,0.251,2,1,288.922
P2,6,3.981,0.251,1,0,323.584
P2,5,3.981,0.355,1,0,159.116
P2,5,3.981,0.501,2,0,644.312
P2,1,3.981,0.708,1,0,321.799
P2,5,3.981,0.708,2,1,258.582
P2,5,3.981,0.708,2,1,321.086
P2,6,3.981,0.355,2,0,150.27
P2,6,3.981,0.501,1,1,118.256
P2,5,3.981,0.708,1,0,355.12
P2,6,3.981,0.501,1,1,402.676
P2,6,3.981,0.355,1,1,186.669
P2,6,3.981,0.355,1,1,118.565
P2,5,3.981,1.0,1,1,167.926
P2,5,3.981,0.708,2,1,204.021
P2,5,3.981,0.708,2,1,155.489
P2,5,3.981,0.708,1,1,391.887
P2,5,3.981,0.501,1,1,124.249
P2,5,3.981,0.501,2,1,182.83
P2,6,3.981,0.355,2,0,73.741
P2,5,3.981,0.501,1,1,277.409
P2,5,3.981,0.355,1,1,142.183
P2,5,3.981,0.355,1,1,184.562
P2,5,3.981,0.355,2,1,244.397
P2,5,3.981,0.251,2,1,214.944
P2,5,3.981,0.251,2,1,233.534
P2,5,3.981,0.251,2,1,358.197
P2,5,3.981,0.178,2,0,207.363
P2,7,3.981,12.589,2,1,376.686
P2,4,3.981,11.22,2,1,212.331
P2,5,3.981,11.22,1,1,211.343
P2,7,3.981,12.589,2,1,223.924
P2,2,3.981,11.22,1,1,191.584
P2,6,3.981,11.22,1,1,82.533
P2,1,3.981,11.22,2,1,221.814
P2,7,3.981,12.589,2,1,91.646
P2,3,3.981,11.22,2,1,97.868
P2,6,3.981,11.22,1,1,146.104
P2,3,3.981,11.22,2,1,171.118
P2,2,3.981,11.22,2,1,184.643
P2,1,3.981,11.22,1,1,287.113
P2,6,3.981,11.22,1,1,292.147
P2,7,3.981,6.31,1,1,199.378
P2,7,3.981,6.31,1,1,189.075
P2,6,3.981,5.623,2,1,153.978
P2,1,3.981,11.22,1,1,72.296
P2,6,3.981,5.623,2,1,121.804
P2,4,3.981,11.22,2,1,127.494
P2,4,3.981,11.22,2,1,246.987
P2,5,3.981,11.22,2,1,143.601
P2,4,3.981,5.623,1,1,154.729
P2,4,3.981,5.623,2,1,119.179
P2,3,3.981,11.22,2,1,114.42
P2,8,3.981,12.589,2,1,145.598
P2,6,3.981,5.623,2,1,278.032
